search_term,page_number,link,pid,lid
shoes for men,8,https://www.flipkart.com/aadi-men-s-brown-synthetic-leather-comfortable-lightweight-lace-up-casual-outdoors-men/p/itmaab3652921be8?pid=SHOH7TRY5UTEDZZ2&lid=LSTSHOH7TRY5UTEDZZ2RXDUQD&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_295&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH7TRY5UTEDZZ2.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH7TRY5UTEDZZ2,LSTSHOH7TRY5UTEDZZ2RXDUQD
shoes for men,8,https://www.flipkart.com/columbus-scout-casual-shoes-walking-shoes-sports-shoes-running-shoes-men/p/itm4a7394eb906dd?pid=SHOH74JXTZMUATRV&lid=LSTSHOH74JXTZMUATRVEBAWDU&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_296&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH74JXTZMUATRV.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH74JXTZMUATRV,LSTSHOH74JXTZMUATRVEBAWDU
shoes for men,8,https://www.flipkart.com/birde-men-lightweight-casual-shoes-high-top-sneakers/p/itm4a7e309182a37?pid=SHOH7ZB2FH6S4X7P&lid=LSTSHOH7ZB2FH6S4X7PN0W0N7&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_297&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH7ZB2FH6S4X7P.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH7ZB2FH6S4X7P,LSTSHOH7ZB2FH6S4X7PN0W0N7
shoes for men,8,https://www.flipkart.com/xylus-trendy-stylish-casual-shoes-sneakers-men/p/itmb7de01a70d127?pid=SHOH7ZMG8KFFBWCX&lid=LSTSHOH7ZMG8KFFBWCX2JOXDC&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_298&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH7ZMG8KFFBWCX.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH7ZMG8KFFBWCX,LSTSHOH7ZMG8KFFBWCX2JOXDC
shoes for men,8,https://www.flipkart.com/overstar-all-day-comfortable-wear-fashion-high-premium-quality-shoe-casuals-men/p/itm4b825b1b727ee?pid=SHOH6ZTPXH2U5UUB&lid=LSTSHOH6ZTPXH2U5UUBBCRSII&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_299&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH6ZTPXH2U5UUB.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH6ZTPXH2U5UUB,LSTSHOH6ZTPXH2U5UUBBCRSII
shoes for men,8,https://www.flipkart.com/sam-white-stylish-sneaker-sneakers-men/p/itmb938cca75e18b?pid=SHOH7C63YSTWZFT6&lid=LSTSHOH7C63YSTWZFT6RKTXTD&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_300&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH7C63YSTWZFT6.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH7C63YSTWZFT6,LSTSHOH7C63YSTWZFT6RKTXTD
shoes for men,8,https://www.flipkart.com/alquwex-premium-comfortable-walking-shoes-men/p/itmbc2f88c31cefd?pid=SHOH7GZYTU5K2PRX&lid=LSTSHOH7GZYTU5K2PRXFFO7N5&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_301&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH7GZYTU5K2PRX.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH7GZYTU5K2PRX,LSTSHOH7GZYTU5K2PRXFFO7N5
shoes for men,8,https://www.flipkart.com/soros-brown-office-wear-party-semi-formal-shoe-mens-0066-casuals-men-lace-up/p/itm51d0c95c3afa8?pid=SHOH6R5RMWFHWFAZ&lid=LSTSHOH6R5RMWFHWFAZXAQGUF&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_302&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH6R5RMWFHWFAZ.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH6R5RMWFHWFAZ,LSTSHOH6R5RMWFHWFAZXAQGUF
shoes for men,8,https://www.flipkart.com/inklenzo-833-sports-sneakers-shoes-mens-running-men/p/itm2d386715e36a7?pid=SHOH6YFXMYXTCTPZ&lid=LSTSHOH6YFXMYXTCTPZZR9E7J&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_303&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH6YFXMYXTCTPZ.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH6YFXMYXTCTPZ,LSTSHOH6YFXMYXTCTPZZR9E7J
shoes for men,8,https://www.flipkart.com/frencho-training-gym-shoes-men/p/itmcbaa19f818d8c?pid=SHOH77RAQPVZSGUF&lid=LSTSHOH77RAQPVZSGUFTEYVEL&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_304&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH77RAQPVZSGUF.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH77RAQPVZSGUF,LSTSHOH77RAQPVZSGUFTEYVEL
shoes for men,8,https://www.flipkart.com/lncy-men-s-black-tassel-loafers-premium-slip-on-dress-shoes-men/p/itm54ea162f1f423?pid=SHOH76D7UM4YMVQE&q=shoes+for+men&store=osp%2Fcil&srno=s_8_305&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH76D7UM4YMVQE.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH76D7UM4YMVQE,
shoes for men,8,https://www.flipkart.com/abros-groot-running-shoes-men/p/itmd01111d1066a2?pid=SHOH7D47HAKGXXSE&lid=LSTSHOH7D47HAKGXXSES6FUC5&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_306&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH7D47HAKGXXSE.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH7D47HAKGXXSE,LSTSHOH7D47HAKGXXSES6FUC5
shoes for men,8,https://www.flipkart.com/lncy-stylish-comfortable-partywear-outdoor-light-weight-loafers-men/p/itmd634a757b3c22?pid=SHOH769AVWYWGYRY&lid=LSTSHOH769AVWYWGYRYKCRQVY&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_307&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH769AVWYWGYRY.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH769AVWYWGYRY,LSTSHOH769AVWYWGYRYKCRQVY
shoes for men,8,https://www.flipkart.com/lncy-casual-sneakers-shoes-men-mexico-11-corporate-casuals/p/itm166eba0f9505f?pid=SHOH75634E9UJTRW&q=shoes+for+men&store=osp%2Fcil&srno=s_8_308&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH75634E9UJTRW.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH75634E9UJTRW,
shoes for men,8,https://www.flipkart.com/banyy-loafers-men-party-wear/p/itmd7f9e8116a76b?pid=SHOH82T53EQZ2KZC&lid=LSTSHOH82T53EQZ2KZCQIYXEB&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_309&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH82T53EQZ2KZC.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH82T53EQZ2KZC,LSTSHOH82T53EQZ2KZCQIYXEB
shoes for men,8,https://www.flipkart.com/campus-og-32-men-s-casual-shoes-trendy-design-bubble-yoga-max-comfort-lace-up-sneakers-men/p/itm30e4d111a530c?pid=SHOH7Y5E9DZPCASR&lid=LSTSHOH7Y5E9DZPCASR16LMHE&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_310&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH7Y5E9DZPCASR.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH7Y5E9DZPCASR,LSTSHOH7Y5E9DZPCASR16LMHE
shoes for men,8,https://www.flipkart.com/overstar-all-day-comfortable-wear-fashion-high-premium-quality-shoe-casuals-men/p/itm3172b4fc8ec50?pid=SHOH6ZTPYUKHGZA7&lid=LSTSHOH6ZTPYUKHGZA7M7BHY3&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_311&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH6ZTPYUKHGZA7.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH6ZTPYUKHGZA7,LSTSHOH6ZTPYUKHGZA7M7BHY3
shoes for men,8,https://www.flipkart.com/frappe9x-speed-casuals-men/p/itm180b5c3839b8a?pid=SHOH78ZDWH2ZZXPE&lid=LSTSHOH78ZDWH2ZZXPEDQ47EF&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_312&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH78ZDWH2ZZXPE.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH78ZDWH2ZZXPE,LSTSHOH78ZDWH2ZZXPEDQ47EF
shoes for men,8,https://www.flipkart.com/aadi-men-s-comfortable-lightweight-trendy-outdoor-classy-lace-up-shoes-casual-ankle-boots-men/p/itm1a1ca13038e1a?pid=SHOH7W7JCMM3B6VA&lid=LSTSHOH7W7JCMM3B6VAOEG6O0&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_313&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH7W7JCMM3B6VA.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH7W7JCMM3B6VA,LSTSHOH7W7JCMM3B6VAOEG6O0
shoes for men,8,https://www.flipkart.com/actual-choice-men-sports-walking-shoes-canvas/p/itmf0f36afe79a95?pid=SHOH7DK3JTSZGTWH&lid=LSTSHOH7DK3JTSZGTWHZ98UE3&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_314&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH7DK3JTSZGTWH.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH7DK3JTSZGTWH,LSTSHOH7DK3JTSZGTWHZ98UE3
shoes for men,8,https://www.flipkart.com/w18-lc-9519-brown-9-party-wear-men/p/itm6ee5b0234a37c?pid=SHOH7HWYFWQMZQWR&lid=LSTSHOH7HWYFWQMZQWRHI8HOW&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_315&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH7HWYFWQMZQWR.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH7HWYFWQMZQWR,LSTSHOH7HWYFWQMZQWRHI8HOW
shoes for men,8,https://www.flipkart.com/frappe9x-speed-casuals-men/p/itm70ab36f5c50d4?pid=SHOH78ZDRR8YCR9M&lid=LSTSHOH78ZDRR8YCR9MXKXFXP&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_316&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH78ZDRR8YCR9M.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH78ZDRR8YCR9M,LSTSHOH78ZDRR8YCR9MXKXFXP
shoes for men,8,https://www.flipkart.com/frappe9x-speed-casuals-men/p/itmfc11a184ec4ec?pid=SHOH78ZD7GXFXMZA&lid=LSTSHOH78ZD7GXFXMZABEAZJB&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_317&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH78ZD7GXFXMZA.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH78ZD7GXFXMZA,LSTSHOH78ZD7GXFXMZABEAZJB
shoes for men,8,https://www.flipkart.com/manstark-shoes-men-s-streetwear-pro-style-casual-men-sneakers/p/itm99092984414aa?pid=SHOH82ZDGFGEAQ4A&lid=LSTSHOH82ZDGFGEAQ4ANQRK2Q&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_318&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH82ZDGFGEAQ4A.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH82ZDGFGEAQ4A,LSTSHOH82ZDGFGEAQ4ANQRK2Q
shoes for men,8,https://www.flipkart.com/abros-cory-walking-shoes-men/p/itm3d6a9fbf31443?pid=SHOH3JFXH8GNSXGJ&lid=LSTSHOH3JFXH8GNSXGJLRGUSD&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_319&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH3JFXH8GNSXGJ.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH3JFXH8GNSXGJ,LSTSHOH3JFXH8GNSXGJLRGUSD
shoes for men,8,https://www.flipkart.com/red-tape-athleisure-shoes-men-cultured-round-toe-shape-cushioning-technology-walking/p/itmaf1551a383b9a?pid=SHOH7PFGWFASVBUQ&lid=LSTSHOH7PFGWFASVBUQ82IQUT&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_8_320&otracker=search&fm=organic&iid=238c7ca7-f000-431a-b4e2-680aab78b300.SHOH7PFGWFASVBUQ.SEARCH&ppt=sp&ppn=sp&ssid=a9bx0seeyo0000001737018378487&qH=9b802224ae37096b,SHOH7PFGWFASVBUQ,LSTSHOH7PFGWFASVBUQ82IQUT
shoes for men,9,https://www.flipkart.com/asnc-men-s-latest-high-quality-running-party-wear-sports-shoes-tops-men/p/itm4ddc28fe8dfcd?pid=SHOH83QNZRAPDGEJ&lid=LSTSHOH83QNZRAPDGEJRLAYEZ&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_321&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH83QNZRAPDGEJ.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH83QNZRAPDGEJ,LSTSHOH83QNZRAPDGEJRLAYEZ
shoes for men,9,https://www.flipkart.com/alberto-torresi-signature-at-office-wear-toecap-slip-shoe-men/p/itmb605923f74b1b?pid=SHOH78SN8ZZJGC3T&lid=LSTSHOH78SN8ZZJGC3TU33RWT&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_322&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH78SN8ZZJGC3T.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH78SN8ZZJGC3T,LSTSHOH78SN8ZZJGC3TU33RWT
shoes for men,9,https://www.flipkart.com/bata-boss-ace-derby-men/p/itm6b32def59fe39?pid=SHOH4RHWSP8SG7MH&lid=LSTSHOH4RHWSP8SG7MHN4ZKHB&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_323&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH4RHWSP8SG7MH.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH4RHWSP8SG7MH,LSTSHOH4RHWSP8SG7MHN4ZKHB
shoes for men,9,https://www.flipkart.com/red-tape-etpu-athleisure-shoes-men-cultured-round-toe-shape-cushioning-walking/p/itmc3b895dffdaf2?pid=SHOH83S3EQ7MDSYX&lid=LSTSHOH83S3EQ7MDSYX6YJ2T1&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_324&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH83S3EQ7MDSYX.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH83S3EQ7MDSYX,LSTSHOH83S3EQ7MDSYX6YJ2T1
shoes for men,9,https://www.flipkart.com/doctor-extra-soft-sports-shoes-memory-foam-cushioned-insole-running-gym-training-d-2008-casuals-men/p/itmdb03b4335d3cc?pid=SHOH74F8V5RVVHZH&lid=LSTSHOH74F8V5RVVHZHPW6YOY&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_325&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH74F8V5RVVHZH.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH74F8V5RVVHZH,LSTSHOH74F8V5RVVHZHPW6YOY
shoes for men,9,https://www.flipkart.com/red-tape-lifestyle-shoes-men-elegantly-rounded-front-soothing-insole-casuals/p/itmd4d0f1b43d0fc?pid=SHOH83S3TMJPZWMZ&lid=LSTSHOH83S3TMJPZWMZBE8PBF&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_326&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH83S3TMJPZWMZ.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH83S3TMJPZWMZ,LSTSHOH83S3TMJPZWMZBE8PBF
shoes for men,9,https://www.flipkart.com/aqualite-signature-106-men-s-sports-shoes-outdoors-men/p/itmdc85b66e40778?pid=SHOH7HN2GVZGPHJJ&lid=LSTSHOH7HN2GVZGPHJJ3OQADM&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_327&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH7HN2GVZGPHJJ.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH7HN2GVZGPHJJ,LSTSHOH7HN2GVZGPHJJ3OQADM
shoes for men,9,https://www.flipkart.com/anza-m22-football-shoes-men/p/itmec559e7e30f4c?pid=SHOH7TPMZEDMJ2ZY&lid=LSTSHOH7TPMZEDMJ2ZY5DCASC&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_328&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH7TPMZEDMJ2ZY.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH7TPMZEDMJ2ZY,LSTSHOH7TPMZEDMJ2ZY5DCASC
shoes for men,9,https://www.flipkart.com/fcuk-sneakers-men/p/itmf60b54da94352?pid=SHOH7GGHSA9Q3UJT&lid=LSTSHOH7GGHSA9Q3UJTONSBNR&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_329&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH7GGHSA9Q3UJT.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH7GGHSA9Q3UJT,LSTSHOH7GGHSA9Q3UJTONSBNR
shoes for men,9,https://www.flipkart.com/birde-zeng-stylish-memory-foam-soft-comfortable-lightweight-regular-wear-walking-shoes-men/p/itmf3b3e0f339a49?pid=SHOH83WFUZPFGBC8&lid=LSTSHOH83WFUZPFGBC83LK2VO&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_330&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH83WFUZPFGBC8.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH83WFUZPFGBC8,LSTSHOH83WFUZPFGBC83LK2VO
shoes for men,9,https://www.flipkart.com/reebok-sportsmax-running-shoes-men/p/itmf8948be232e62?pid=SHOGX8PA9RJAVUUY&lid=LSTSHOGX8PA9RJAVUUYPBU6UH&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_331&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOGX8PA9RJAVUUY.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOGX8PA9RJAVUUY,LSTSHOGX8PA9RJAVUUYPBU6UH
shoes for men,9,https://www.flipkart.com/red-tape-etpu-athleisure-shoes-men-cultured-round-toe-shape-cushioning-technology-walking/p/itm09f782f6a7606?pid=SHOH7PBPKRTDDGGM&lid=LSTSHOH7PBPKRTDDGGMFBUUTP&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_332&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH7PBPKRTDDGGM.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH7PBPKRTDDGGM,LSTSHOH7PBPKRTDDGGMFBUUTP
shoes for men,9,https://www.flipkart.com/overstar-all-day-comfortable-wear-fashion-high-premium-quality-shoe-tops-men/p/itm9064b358074ab?pid=SHOH6ZTPR4FZSQZZ&lid=LSTSHOH6ZTPR4FZSQZZNSPXHC&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_333&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH6ZTPR4FZSQZZ.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH6ZTPR4FZSQZZ,LSTSHOH6ZTPR4FZSQZZNSPXHC
shoes for men,9,https://www.flipkart.com/reebok-jet-blast-sportsmax-m-running-shoes-men/p/itm92ef2eec2eddd?pid=SHOH2E9ZHBVMZMKT&lid=LSTSHOH2E9ZHBVMZMKTSZV7HB&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_334&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH2E9ZHBVMZMKT.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH2E9ZHBVMZMKT,LSTSHOH2E9ZHBVMZMKTSZV7HB
shoes for men,9,https://www.flipkart.com/ducati-sneakers-men/p/itm6393aa2abc394?pid=SHOH767VRYR6EPPZ&lid=LSTSHOH767VRYR6EPPZTP4C1H&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_335&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH767VRYR6EPPZ.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH767VRYR6EPPZ,LSTSHOH767VRYR6EPPZTP4C1H
shoes for men,9,https://www.flipkart.com/el-paso-men-charcoal-faux-leather-casual-chelsea-boots/p/itm18e41dd1b91f9?pid=SHOH7F5GSKH9VGJ3&lid=LSTSHOH7F5GSKH9VGJ3NY6JQI&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_336&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH7F5GSKH9VGJ3.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH7F5GSKH9VGJ3,LSTSHOH7F5GSKH9VGJ3NY6JQI
shoes for men,9,https://www.flipkart.com/prosmarty-men-sports-running-shoes-white/p/itm0a909a5f8cc00?pid=SHOH75F9QZPH7VAJ&lid=LSTSHOH75F9QZPH7VAJ91WOO4&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_337&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH75F9QZPH7VAJ.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH75F9QZPH7VAJ,LSTSHOH75F9QZPH7VAJ91WOO4
shoes for men,9,https://www.flipkart.com/gowin-turf-lightweighted-comfortable-sports-running-shoes-men/p/itm94381e0e74473?pid=SHOH6YZ3S2UDR5XZ&lid=LSTSHOH6YZ3S2UDR5XZVO7S0K&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_338&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH6YZ3S2UDR5XZ.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH6YZ3S2UDR5XZ,LSTSHOH6YZ3S2UDR5XZVO7S0K
shoes for men,9,https://www.flipkart.com/lejano-high-tops-men/p/itm9533d7a96a8ef?pid=SHOH7MX5FB7MRXHT&lid=LSTSHOH7MX5FB7MRXHTI9QHEI&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_9_339&otracker=search&fm=organic&iid=3b5ed259-7e6f-4120-b006-b26a57dfb8d3.SHOH7MX5FB7MRXHT.SEARCH&ppt=sp&ppn=sp&ssid=i31bzt8xfk0000001737018381275&qH=9b802224ae37096b,SHOH7MX5FB7MRXHT,LSTSHOH7MX5FB7MRXHTI9QHEI
