search_term,page_number,link,pid,lid,title,price
bags for men,5,https://www.flipkart.com/gear-superior-16-l-backpack/p/itma5f29fdd8f762?pid=BKPFVDFYCPB3KKHJ&lid=LSTBKPFVDFYCPB3KKHJU7RRIB&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_5_188&otracker=search&fm=organic&iid=c4921e08-4f0e-47c2-8270-ef0153791ba2.BKPFVDFYCPB3KKHJ.SEARCH&ppt=sp&ppn=sp&ssid=peqaj3a6740000001736321847832&qH=684bbff5435a7c2e,BKPFVDFYCPB3KKHJ,LSTBKPFVDFYCPB3KKHJU7RRIB,"Gear  Small 16 L Backpack SUPERIOR  (Blue, Black)",₹299
bags for men,5,https://www.flipkart.com/skybags-riddle-31-l-backpack/p/itm24eb690ae18ff?pid=BKPGF764YHFRRUST&lid=LSTBKPGF764YHFRRUSTHITRPJ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_5_189&otracker=search&fm=organic&iid=c4921e08-4f0e-47c2-8270-ef0153791ba2.BKPGF764YHFRRUST.SEARCH&ppt=sp&ppn=sp&ssid=peqaj3a6740000001736321847832&qH=684bbff5435a7c2e,BKPGF764YHFRRUST,LSTBKPGF764YHFRRUSTHITRPJ,"SKYBAGS  Large 31 L Backpack RIDDLE  (Blue, Grey)",₹859
bags for men,5,https://www.flipkart.com/arctic-fox-kobra-gamer-27-l-laptop-backpack/p/itm54801311a8ba1?pid=BKPG7FBZHHGGX3GR&lid=LSTBKPG7FBZHHGGX3GRUMNHDZ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_5_190&otracker=search&fm=organic&iid=c4921e08-4f0e-47c2-8270-ef0153791ba2.BKPG7FBZHHGGX3GR.SEARCH&ppt=sp&ppn=sp&ssid=peqaj3a6740000001736321847832&qH=684bbff5435a7c2e,BKPG7FBZHHGGX3GR,LSTBKPG7FBZHHGGX3GRUMNHDZ,Arctic Fox  Medium 27 L Laptop Backpack Kobra Gamer  (Black),"₹1,999"
bags for men,5,https://www.flipkart.com/provogue-unisex-backpack-reflective-strip-along-rain-cover-40-l-laptop/p/itm52136ca406588?pid=BKPFZ9ACTETCN4JZ&lid=LSTBKPFZ9ACTETCN4JZL1CIWX&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_5_191&otracker=search&fm=organic&iid=c4921e08-4f0e-47c2-8270-ef0153791ba2.BKPFZ9ACTETCN4JZ.SEARCH&ppt=sp&ppn=sp&ssid=peqaj3a6740000001736321847832&qH=684bbff5435a7c2e,BKPFZ9ACTETCN4JZ,LSTBKPFZ9ACTETCN4JZL1CIWX,PROVOGUE  Large 40 L Laptop Backpack Unisex backpack with reflective strip along with rain cover  (Grey),₹899
bags for men,5,https://www.flipkart.com/skybags-disney-mickey-school-01-30-l-backpack/p/itm17e92b318bd8a?pid=BKPGPQYDZYHF7DEQ&lid=LSTBKPGPQYDZYHF7DEQAFII83&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_5_192&otracker=search&fm=organic&iid=c4921e08-4f0e-47c2-8270-ef0153791ba2.BKPGPQYDZYHF7DEQ.SEARCH&ppt=sp&ppn=sp&ssid=peqaj3a6740000001736321847832&qH=684bbff5435a7c2e,BKPGPQYDZYHF7DEQ,LSTBKPGPQYDZYHF7DEQAFII83,SKYBAGS  Medium 30 L Backpack DISNEY MICKEY SCHOOL 01  (Black),₹709
bags for men,5,https://www.flipkart.com/floto-religious-bajrang-bali-bag-boys-10-l-backpack/p/itm3764ea59e0e93?pid=BKPHF7F5CGEH8WSY&lid=LSTBKPHF7F5CGEH8WSYKIDFD1&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_5_193&otracker=search&fm=organic&iid=c4921e08-4f0e-47c2-8270-ef0153791ba2.BKPHF7F5CGEH8WSY.SEARCH&ppt=sp&ppn=sp&ssid=peqaj3a6740000001736321847832&qH=684bbff5435a7c2e,BKPHF7F5CGEH8WSY,LSTBKPHF7F5CGEH8WSYKIDFD1,Floto  Small 10 L Laptop Backpack Religious bajrang bali bag for boys  (Black),₹309
bags for men,5,https://www.flipkart.com/hp-hpwb386pa-27-l-laptop-backpack/p/itmeae600b635bc1?pid=BKPGY4TH8DPSZNWR&lid=LSTBKPGY4TH8DPSZNWRPPPSBV&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_5_194&otracker=search&fm=organic&iid=c4921e08-4f0e-47c2-8270-ef0153791ba2.BKPGY4TH8DPSZNWR.SEARCH&ppt=sp&ppn=sp&ssid=peqaj3a6740000001736321847832&qH=684bbff5435a7c2e,BKPGY4TH8DPSZNWR,LSTBKPGY4TH8DPSZNWRPPPSBV,"HP  Medium 27 L Laptop Backpack HPWB386PA  (Black, Blue)",₹419
bags for men,5,https://www.flipkart.com/wildcraft-stack-40-l-laptop-backpack/p/itmf3fe20c9b7924?pid=BKPGSFCDYKPVVK2U&lid=LSTBKPGSFCDYKPVVK2UUJEPD9&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_5_195&otracker=search&fm=organic&iid=c4921e08-4f0e-47c2-8270-ef0153791ba2.BKPGSFCDYKPVVK2U.SEARCH&ppt=sp&ppn=sp&ssid=peqaj3a6740000001736321847832&qH=684bbff5435a7c2e,BKPGSFCDYKPVVK2U,LSTBKPGSFCDYKPVVK2UUJEPD9,Wildcraft  Large 40 L Laptop Backpack Stack  (Red),"₹1,179"
bags for men,5,https://www.flipkart.com/tommy-hilfiger-joshua-30-l-laptop-backpack/p/itmfegb9eaepdwyp?pid=BKPFEGB9TQGDJYJB&lid=LSTBKPFEGB9TQGDJYJBHJTFIK&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_5_196&otracker=search&fm=organic&iid=c4921e08-4f0e-47c2-8270-ef0153791ba2.BKPFEGB9TQGDJYJB.SEARCH&ppt=sp&ppn=sp&ssid=peqaj3a6740000001736321847832&qH=684bbff5435a7c2e,BKPFEGB9TQGDJYJB,LSTBKPFEGB9TQGDJYJBHJTFIK,"TOMMY HILFIGER  Medium 30 L Backpack Joshua  (Black, Grey)","₹1,919"
bags for men,5,https://www.flipkart.com/wesley-spartan-unisex-travel-hiking-laptop-bag-fits-upto-17-3-inch-raincover-internal-organiser-backpack-rucksack-college-45-l/p/itm0d0b753e0c4b2?pid=BKPG6WQG4V7XFQHC&lid=LSTBKPG6WQG4V7XFQHCOYVUU3&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_5_197&otracker=search&fm=organic&iid=c4921e08-4f0e-47c2-8270-ef0153791ba2.BKPG6WQG4V7XFQHC.SEARCH&ppt=sp&ppn=sp&ssid=peqaj3a6740000001736321847832&qH=684bbff5435a7c2e,BKPG6WQG4V7XFQHC,LSTBKPG6WQG4V7XFQHCOYVUU3,WESLEY  Large 45 L Laptop Backpack Spartan Unisex Travel hiking laptop bag fits upto 17.3 inch with Raincover and internal organiser backpack Rucksack College bag  (Red),₹666
bags for men,5,https://www.flipkart.com/provogue-spacy-unisex-bag-rain-cover-office-school-college-business-40-9l-b-41-l-backpack/p/itmbdd539b2d0ce3?pid=BKPGF8VHGQAMFXZA&lid=LSTBKPGF8VHGQAMFXZAGQJ6X4&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_5_198&otracker=search&fm=organic&iid=c4921e08-4f0e-47c2-8270-ef0153791ba2.BKPGF8VHGQAMFXZA.SEARCH&ppt=sp&ppn=sp&ssid=peqaj3a6740000001736321847832&qH=684bbff5435a7c2e,BKPGF8VHGQAMFXZA,LSTBKPGF8VHGQAMFXZAGQJ6X4,PROVOGUE  Large 41 L Laptop Backpack Spacy Unisex Bag with rain cover Office/School/College/Business-40.9L-B  (Black),₹699
bags for men,5,https://www.flipkart.com/markway-khadi-textured-hi-storage-35-l-laptop-backpack/p/itmd682b4a79dde7?pid=BKPH4F3GSZKHT4XA&lid=LSTBKPH4F3GSZKHT4XASKKTXK&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_5_199&otracker=search&fm=organic&iid=c4921e08-4f0e-47c2-8270-ef0153791ba2.BKPH4F3GSZKHT4XA.SEARCH&ppt=sp&ppn=sp&ssid=peqaj3a6740000001736321847832&qH=684bbff5435a7c2e,BKPH4F3GSZKHT4XA,LSTBKPH4F3GSZKHT4XASKKTXK,markway  Large 35 L Laptop Backpack Khadi Textured Hi storage  (Blue),₹363
bags for men,5,https://www.flipkart.com/hp-single-blue-h1-03-14-27-l-laptop-backpack/p/itmd1979f39ed41a?pid=BKPHYNXFJQYYNZ5Q&lid=LSTBKPHYNXFJQYYNZ5QFA0EJL&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_5_200&otracker=search&fm=organic&iid=c4921e08-4f0e-47c2-8270-ef0153791ba2.BKPHYNXFJQYYNZ5Q.SEARCH&ppt=sp&ppn=sp&ssid=peqaj3a6740000001736321847832&qH=684bbff5435a7c2e,BKPHYNXFJQYYNZ5Q,LSTBKPHYNXFJQYYNZ5QFA0EJL,HP  Medium 27 L Laptop Backpack Single Blue(H1-03)_14  (Black),₹399
bags for men,6,https://www.flipkart.com/provogue-daypack-bags-backpack-daily-use-library-office-outdoor-hiking-25-l/p/itmf9040cec5de84?pid=BKPGDM57T4TZXKXH&lid=LSTBKPGDM57T4TZXKXH9VWHUF&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_201&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPGDM57T4TZXKXH.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPGDM57T4TZXKXH,LSTBKPGDM57T4TZXKXH9VWHUF,PROVOGUE  Medium 25 L Backpack DAYPACK Bags Backpack for daily use library office outdoor hiking Backpack  (Red),₹199
bags for men,6,https://www.flipkart.com/skybags-forge-laptop-backpack-e-black-16-l/p/itm6c645e04574b9?pid=BKPGTE66JU4739TH&lid=LSTBKPGTE66JU4739THZM1WNT&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_202&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPGTE66JU4739TH.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPGTE66JU4739TH,LSTBKPGTE66JU4739THZM1WNT,SKYBAGS  Small 16 L Laptop Backpack Forge Laptop Backpack (E) Black  (Black),₹689
bags for men,6,https://www.flipkart.com/provogue-jersey-45-l-laptop-backpack/p/itm1e47825a4eef2?pid=BKPFVEMGGTQ8F3DS&lid=LSTBKPFVEMGGTQ8F3DSV5MVLJ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_203&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPFVEMGGTQ8F3DS.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPFVEMGGTQ8F3DS,LSTBKPFVEMGGTQ8F3DSV5MVLJ,PROVOGUE  Large 45 L Laptop Backpack JERSEY  (Black),₹699
bags for men,6,https://www.flipkart.com/american-tourister-fizz-greyish-bue-32-l-backpack/p/itma32c3c9a7951a?pid=BKPGZ6SWWZKXSZGZ&lid=LSTBKPGZ6SWWZKXSZGZEKWIBY&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_204&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPGZ6SWWZKXSZGZ.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPGZ6SWWZKXSZGZ,LSTBKPGZ6SWWZKXSZGZEKWIBY,AMERICAN TOURISTER  Large 32 L Backpack Fizz - Greyish Bue  (Blue),"₹1,099"
bags for men,6,https://www.flipkart.com/wrogn-aspher-unisex-usb-port-rain-cover-40-l-laptop-backpack/p/itmde58cebf99efe?pid=BKPH44GSWF76UNMZ&lid=LSTBKPH44GSWF76UNMZ8DXJMI&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_205&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPH44GSWF76UNMZ.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPH44GSWF76UNMZ,LSTBKPH44GSWF76UNMZ8DXJMI,WROGN  Large 40 L Laptop Backpack ASPHER Unisex With USB port and Rain cover  (Camouflage),₹549
bags for men,6,https://www.flipkart.com/wildcraft-zeal-17-l-backpack/p/itmf7av5ajy2u58s?pid=BKPF7AV5WD7BFKWF&lid=LSTBKPF7AV5WD7BFKWFIDAKJS&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_206&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPF7AV5WD7BFKWF.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPF7AV5WD7BFKWF,LSTBKPF7AV5WD7BFKWFIDAKJS,Wildcraft  Small 17 L Backpack Zeal  (Red),₹689
bags for men,6,https://www.flipkart.com/talon-stylish-laptop-office-travel-shoulder-college-school-backpack-unisex-30-l/p/itmb65efd564d5a4?pid=BKPGZDEKF8WKAH6H&lid=LSTBKPGZDEKF8WKAH6HF2GFVC&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_207&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPGZDEKF8WKAH6H.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPGZDEKF8WKAH6H,LSTBKPGZDEKF8WKAH6HF2GFVC,Talon  Medium 30 L Laptop Backpack Stylish Laptop Office Travel Shoulder College School Backpack For Unisex  (Black),₹379
bags for men,6,https://www.flipkart.com/ashcrafzee-stylish-cute-mini-3pcs-combo-set-girls-5-l-backpack/p/itm420edcb9c5333?pid=BKPH29ZF6WFMUPVJ&lid=LSTBKPH29ZF6WFMUPVJET2ERK&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_208&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPH29ZF6WFMUPVJ.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPH29ZF6WFMUPVJ,LSTBKPH29ZF6WFMUPVJET2ERK,AshCrafzee  Small 5 L Backpack Stylish Cute Mini 3PCS Combo Set For Girls  (Pink),₹399
bags for men,6,https://www.flipkart.com/wesley-zeal-hiking-multipurpose-bag-internal-organisers-shoe-compartment-raincover-reflective-strips-padded-laptop-sleeve-fits-upto-17-3-inch-casual-waterproof-laptop-office-school-rucksack-college-business-bag-unisex-travel-backpack-50-l/p/itme4428048ecb10?pid=BKPG8TQ5Y6BJZVUH&lid=LSTBKPG8TQ5Y6BJZVUHWVB1AU&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_209&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPG8TQ5Y6BJZVUH.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPG8TQ5Y6BJZVUH,LSTBKPG8TQ5Y6BJZVUHWVB1AU,"WESLEY  Large 50 L Laptop Backpack Zeal Hiking Multipurpose bag with Internal organisers , Shoe Compartment, Raincover, Reflective Strips, Padded laptop sleeve that fits laptop upto 17.3 inch Casual Waterproof Laptop/Office/School/Rucksack/College/Business Bag/Unisex travel backpack  (Black)",₹848
bags for men,6,https://www.flipkart.com/goldstar-goldstarbags-bagpack-classic-ant-theft-faux-leather-stylish-trendy-29-l-laptop-backpack/p/itme6d5dc53d69d4?pid=BKPGY6JG8MPPPVSR&lid=LSTBKPGY6JG8MPPPVSRPTIX6K&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_210&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPGY6JG8MPPPVSR.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPGY6JG8MPPPVSR,LSTBKPGY6JG8MPPPVSRPTIX6K,Goldstar  Medium 29 L Laptop Backpack Goldstarbags Bagpack CLASSIC ANT THEFT FAUX LEATHER STYLISH TRENDY  (Brown),₹506
bags for men,6,https://www.flipkart.com/wildcraft-daredevil-43-l-laptop-backpack/p/itmfejkdsp3kkqup?pid=BKPFEJKCYYEQUSHM&lid=LSTBKPFEJKCYYEQUSHMCYI4R1&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_211&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPFEJKCYYEQUSHM.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPFEJKCYYEQUSHM,LSTBKPFEJKCYYEQUSHMCYI4R1,Wildcraft  Large 43 L Laptop Backpack Daredevil  (Red),"₹1,169"
bags for men,6,https://www.flipkart.com/skyboom-casual-small-bag-regular-use-tuition-mini-stylish-15-l-backpack/p/itm449a3629bb78b?pid=BKPGWV9BBMJ4QNPK&lid=LSTBKPGWV9BBMJ4QNPKLEZTFW&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_212&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPGWV9BBMJ4QNPK.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPGWV9BBMJ4QNPK,LSTBKPGWV9BBMJ4QNPKLEZTFW,SKYBOOM  Small 15 L Backpack Casual Small Bag for Regular Use Tuition Mini & Stylish Bag  (Blue),₹349
bags for men,6,https://www.flipkart.com/zikrefast-medium-35-l-backpack-premium-quality-school-casual/p/itm12098995c2551?pid=BKPGHHZCXF6NBGKX&lid=LSTBKPGHHZCXF6NBGKXCAKI4I&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_213&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPGHHZCXF6NBGKX.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPGHHZCXF6NBGKX,LSTBKPGHHZCXF6NBGKXCAKI4I,zikrefast  Large 35 L Laptop Backpack Medium 35 L Backpack Premium Quality School/Casual Backpack  (Black),₹320
bags for men,6,https://www.flipkart.com/gear-vintage2-anti-theft-faux-leather-28-l-laptop-backpack/p/itmfb5mav3cgyv3f?pid=BKPFB5MAGHQBVP2A&lid=LSTBKPFB5MAGHQBVP2AXE7ITF&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_214&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPFB5MAGHQBVP2A.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPFB5MAGHQBVP2A,LSTBKPFB5MAGHQBVP2AXE7ITF,"Gear  Medium 28 L Laptop Backpack VINTAGE2 ANTI THEFT FAUX LEATHER  (Brown, Black)",₹989
bags for men,6,https://www.flipkart.com/wildcraft-zeal-17-l-backpack/p/itmf7av5cyfjbbcv?pid=BKPF7AV5PTZFV2RR&lid=LSTBKPF7AV5PTZFV2RRVPAOYK&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_215&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPF7AV5PTZFV2RR.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPF7AV5PTZFV2RR,LSTBKPF7AV5PTZFV2RRVPAOYK,"Wildcraft  Small 17 L Backpack Zeal  (Blue, Black)",₹689
bags for men,6,https://www.flipkart.com/hinex-bags-large-35-l-laptop-backpack-men-women-school-bag-college/p/itmcc3e7223d8207?pid=BKPH43HBWQCKTPEY&lid=LSTBKPH43HBWQCKTPEY093CWH&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_216&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPH43HBWQCKTPEY.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPH43HBWQCKTPEY,LSTBKPH43HBWQCKTPEY093CWH,HINEX BAGS  Large 35 L Laptop Backpack Large 35 L Laptop Backpack men and women backpack for school bag college bag  (Red),₹440
bags for men,6,https://www.flipkart.com/sbcollection-slpashprof-daily-commuter-office-school-college-business-unisex-travel-40-l-laptop-backpack/p/itm2e1b3978015dc?pid=BKPGTDZDMSVNGNPA&lid=LSTBKPGTDZDMSVNGNPAR1CX8N&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_217&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPGTDZDMSVNGNPA.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPGTDZDMSVNGNPA,LSTBKPGTDZDMSVNGNPAR1CX8N,SBCOLLECTION  Large 40 L Laptop Backpack SlpashProf Daily Commuter Office / School / College / Business / Unisex Travel  (Blue),₹329
bags for men,6,https://www.flipkart.com/sbcollection-unisex-waterproof-mountain-rucksack-hiking-trekking-camping-bag-travel-60-l-backpack/p/itm4f81b3b7f250a?pid=BKPGYCTPRA5URWVT&lid=LSTBKPGYCTPRA5URWVT7MYHNV&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_218&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPGYCTPRA5URWVT.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPGYCTPRA5URWVT,LSTBKPGYCTPRA5URWVT7MYHNV,SBCOLLECTION  Large 60 L Backpack UNISEX WaterProof Mountain Rucksack/Hiking/Trekking/Camping Bag/Travel  (Grey),₹499
bags for men,6,https://www.flipkart.com/wrogn-arc-unisex-rain-cover-35-l-laptop-backpack/p/itm44d996fc2b1af?pid=BKPG72K9JYYET3YB&lid=LSTBKPG72K9JYYET3YBROYUW6&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_219&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPG72K9JYYET3YB.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPG72K9JYYET3YB,LSTBKPG72K9JYYET3YBROYUW6,WROGN  Large 35 L Laptop Backpack ARC Unisex with Rain Cover  (Black),₹799
bags for men,6,https://www.flipkart.com/markway-school-bag-college-bag-office-casual-waterproof-35-l-backpack/p/itm35161ed91b200?pid=BKPGSFTZAFKZHWZT&lid=LSTBKPGSFTZAFKZHWZTPMYFDG&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_220&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPGSFTZAFKZHWZT.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPGSFTZAFKZHWZT,LSTBKPGSFTZAFKZHWZTPMYFDG,markway  Large 35 L Backpack School Bag/College Bag Office Casual Bag Waterproof School Bag  (Black),₹342
bags for men,6,https://www.flipkart.com/skybags-cruze-xl-college-laptop-backpack-grey-31-l/p/itm4f01df96039ad?pid=BKPGE5VQBHRNS4DJ&lid=LSTBKPGE5VQBHRNS4DJNM21I8&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_221&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPGE5VQBHRNS4DJ.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPGE5VQBHRNS4DJ,LSTBKPGE5VQBHRNS4DJNM21I8,SKYBAGS  Large 31 L Laptop Backpack CRUZE XL COLLEGE LAPTOP BACKPACK GREY  (Grey),"₹1,269"
bags for men,6,https://www.flipkart.com/wrogn-aspher-unisex-usb-port-rain-cover-40-l-laptop-backpack/p/itmf28c0d1286a2c?pid=BKPH44GSSYKPFYCN&lid=LSTBKPH44GSSYKPFYCNBYUETZ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_222&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPH44GSSYKPFYCN.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPH44GSSYKPFYCN,LSTBKPH44GSSYKPFYCNBYUETZ,WROGN  Large 40 L Laptop Backpack ASPHER Unisex With USB port and Rain cover  (Brown),₹549
bags for men,6,https://www.flipkart.com/skybags-chester-plus-laptop-backpack-black-33-l/p/itmd5616b1124bdf?pid=BKPGJS8N43SU6JWM&lid=LSTBKPGJS8N43SU6JWMD3RRFW&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_223&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPGJS8N43SU6JWM.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPGJS8N43SU6JWM,LSTBKPGJS8N43SU6JWMD3RRFW,SKYBAGS  Large 33 L Laptop Backpack CHESTER PLUS LAPTOP BACKPACK BLACK  (Black),"₹1,216"
bags for men,6,https://www.flipkart.com/wrogn-large-usb-charging-port-15-6-inch-two-compartment-35-l-laptop-backpack/p/itmff3e16d31f1e2?pid=BKPGGFUJBWHZGRDW&lid=LSTBKPGGFUJBWHZGRDWTUFTWJ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_224&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPGGFUJBWHZGRDW.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPGGFUJBWHZGRDW,LSTBKPGGFUJBWHZGRDWTUFTWJ,"WROGN  Large 35 L Laptop Backpack Large with USB Charging Port 15.6 inch with two Compartment  (Black, Tan)",₹942
bags for men,6,https://www.flipkart.com/safari-ultimo-black-laptop-backpack-27-l-medium/p/itmfa4ypvchn9yag?pid=BKPFA3UUFUJA83ZC&lid=LSTBKPFA3UUFUJA83ZCOYG9OX&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_6_225&otracker=search&fm=organic&iid=13d49f4f-6d14-424b-a003-f8c50fad0bb5.BKPFA3UUFUJA83ZC.SEARCH&ppt=sp&ppn=sp&ssid=4bxr8pvhs00000001736321849223&qH=684bbff5435a7c2e,BKPFA3UUFUJA83ZC,LSTBKPFA3UUFUJA83ZCOYG9OX,SAFARI  Medium 27 L Laptop Backpack Ultimo Black Laptop Backpack  (Grey),"₹1,299"
