page_number,link
4,https://www.flipkart.com/thirsty-crow-north-india-s-traditional-ethnic-sherwani-juti-wedding-wear-party-mojaris-men/p/itm18d3e4658eabc?pid=SHOH855HHQKBE2VC&lid=LSTSHOH855HHQKBE2VCILMFA3&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_133&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH855HHQKBE2VC.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/thirsty-crow-north-india-s-traditional-ethnic-sherwani-juti-wedding-wear-party-mojaris-men/p/itm18d3e4658eabc?pid=SHOH855HHQKBE2VC&lid=LSTSHOH855HHQKBE2VCILMFA3&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_133&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH855HHQKBE2VC.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/slizto-men-casual-shoes-loafers/p/itm0db4dcb4ace60?pid=SHOH7GKQ7SUBGS4H&lid=LSTSHOH7GKQ7SUBGS4H0IUX78&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_134&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7GKQ7SUBGS4H.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/slizto-men-casual-shoes-loafers/p/itm0db4dcb4ace60?pid=SHOH7GKQ7SUBGS4H&lid=LSTSHOH7GKQ7SUBGS4H0IUX78&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_134&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7GKQ7SUBGS4H.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/slizto-men-casual-shoes-loafers/p/itm0db4dcb4ace60?pid=SHOH7GKQ7SUBGS4H&lid=LSTSHOH7GKQ7SUBGS4H0IUX78&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_134&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7GKQ7SUBGS4H.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/vellinto-delight-casual-boots-men-ll-synthetic-leather-casuals/p/itmf713ce306c23a?pid=SHOH6YY7B6BXZCUV&lid=LSTSHOH6YY7B6BXZCUV3WAZR8&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_135&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH6YY7B6BXZCUV.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/vellinto-delight-casual-boots-men-ll-synthetic-leather-casuals/p/itmf713ce306c23a?pid=SHOH6YY7B6BXZCUV&lid=LSTSHOH6YY7B6BXZCUV3WAZR8&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_135&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH6YY7B6BXZCUV.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/vellinto-delight-casual-boots-men-ll-synthetic-leather-casuals/p/itmf713ce306c23a?pid=SHOH6YY7B6BXZCUV&lid=LSTSHOH6YY7B6BXZCUV3WAZR8&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_135&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH6YY7B6BXZCUV.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/ase-badminton-shoes-dominant-lightweight-badminton-table-tennis-volleyball-men/p/itmfd0d0f9af6a7f?pid=SHOH6XVSUYUKGSW3&lid=LSTSHOH6XVSUYUKGSW3GS6QTA&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_136&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH6XVSUYUKGSW3.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/ase-badminton-shoes-dominant-lightweight-badminton-table-tennis-volleyball-men/p/itmfd0d0f9af6a7f?pid=SHOH6XVSUYUKGSW3&lid=LSTSHOH6XVSUYUKGSW3GS6QTA&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_136&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH6XVSUYUKGSW3.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/ase-badminton-shoes-dominant-lightweight-badminton-table-tennis-volleyball-men/p/itmfd0d0f9af6a7f?pid=SHOH6XVSUYUKGSW3&lid=LSTSHOH6XVSUYUKGSW3GS6QTA&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_136&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH6XVSUYUKGSW3.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/robustt-pvc-puncture-tear-resistant-lightweight-super-safety-gumboot-boots-men/p/itm915d47dc89ad9?pid=SHOH7HYW5RDXE9R9&lid=LSTSHOH7HYW5RDXE9R9OUCFYL&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_137&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7HYW5RDXE9R9.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/robustt-pvc-puncture-tear-resistant-lightweight-super-safety-gumboot-boots-men/p/itm915d47dc89ad9?pid=SHOH7HYW5RDXE9R9&lid=LSTSHOH7HYW5RDXE9R9OUCFYL&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_137&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7HYW5RDXE9R9.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/robustt-pvc-puncture-tear-resistant-lightweight-super-safety-gumboot-boots-men/p/itm915d47dc89ad9?pid=SHOH7HYW5RDXE9R9&lid=LSTSHOH7HYW5RDXE9R9OUCFYL&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_137&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7HYW5RDXE9R9.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/bacca-bucci-superstar-2-0-training-gym-shoes-men/p/itmb783723eaffd9?pid=SHOGAYS6RXWWGGH7&lid=LSTSHOGAYS6RXWWGGH73WYRLP&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_138&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGAYS6RXWWGGH7.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/bacca-bucci-superstar-2-0-training-gym-shoes-men/p/itmb783723eaffd9?pid=SHOGAYS6RXWWGGH7&lid=LSTSHOGAYS6RXWWGGH73WYRLP&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_138&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGAYS6RXWWGGH7.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/bacca-bucci-superstar-2-0-training-gym-shoes-men/p/itmb783723eaffd9?pid=SHOGAYS6RXWWGGH7&lid=LSTSHOGAYS6RXWWGGH73WYRLP&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_138&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGAYS6RXWWGGH7.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/alishba-sports-air-casual-shoes-men-ankle-lace-up-footwear-boys-anti-slip-walking/p/itm98de443ae2a74?pid=SHOH7RRQSUKFTH9P&lid=LSTSHOH7RRQSUKFTH9PHLVIFG&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_139&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7RRQSUKFTH9P.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/alishba-sports-air-casual-shoes-men-ankle-lace-up-footwear-boys-anti-slip-walking/p/itm98de443ae2a74?pid=SHOH7RRQSUKFTH9P&lid=LSTSHOH7RRQSUKFTH9PHLVIFG&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_139&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7RRQSUKFTH9P.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/alishba-sports-air-casual-shoes-men-ankle-lace-up-footwear-boys-anti-slip-walking/p/itm98de443ae2a74?pid=SHOH7RRQSUKFTH9P&lid=LSTSHOH7RRQSUKFTH9PHLVIFG&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_139&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7RRQSUKFTH9P.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/stalag-trendy-affordable-collection-party-wear-ankle-boot-stylish-sneakers-running-shoes-men/p/itmb8a752ae0e4d2?pid=SHOGWK82GNSFDGYA&lid=LSTSHOGWK82GNSFDGYAIZNYK3&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_140&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGWK82GNSFDGYA.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/stalag-trendy-affordable-collection-party-wear-ankle-boot-stylish-sneakers-running-shoes-men/p/itmb8a752ae0e4d2?pid=SHOGWK82GNSFDGYA&lid=LSTSHOGWK82GNSFDGYAIZNYK3&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_140&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGWK82GNSFDGYA.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/stalag-trendy-affordable-collection-party-wear-ankle-boot-stylish-sneakers-running-shoes-men/p/itmb8a752ae0e4d2?pid=SHOGWK82GNSFDGYA&lid=LSTSHOGWK82GNSFDGYAIZNYK3&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_140&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGWK82GNSFDGYA.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/hitbock-mesh-lightweight-comfort-summer-trendy-walking-outdoor-daily-use-sneakers-men/p/itma9cfb957aa50d?pid=SHOH7HUGWEQMRUUG&lid=LSTSHOH7HUGWEQMRUUGCSYDRH&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_141&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7HUGWEQMRUUG.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/hitbock-mesh-lightweight-comfort-summer-trendy-walking-outdoor-daily-use-sneakers-men/p/itma9cfb957aa50d?pid=SHOH7HUGWEQMRUUG&lid=LSTSHOH7HUGWEQMRUUGCSYDRH&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_141&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7HUGWEQMRUUG.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/hitbock-mesh-lightweight-comfort-summer-trendy-walking-outdoor-daily-use-sneakers-men/p/itma9cfb957aa50d?pid=SHOH7HUGWEQMRUUG&lid=LSTSHOH7HUGWEQMRUUGCSYDRH&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_141&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7HUGWEQMRUUG.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/bizazo-loafers-men/p/itmd175f87a5f065?pid=SHOGZHGYJG8AWGZV&lid=LSTSHOGZHGYJG8AWGZVF13YRI&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_142&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGZHGYJG8AWGZV.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/bizazo-loafers-men/p/itmd175f87a5f065?pid=SHOGZHGYJG8AWGZV&lid=LSTSHOGZHGYJG8AWGZVF13YRI&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_142&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGZHGYJG8AWGZV.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/bizazo-loafers-men/p/itmd175f87a5f065?pid=SHOGZHGYJG8AWGZV&lid=LSTSHOGZHGYJG8AWGZVF13YRI&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_142&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGZHGYJG8AWGZV.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/prosmarty-men-sports-running-shoes-white-black/p/itmbaf4578f59d9d?pid=SHOH75F9XV7GE5XS&lid=LSTSHOH75F9XV7GE5XSHNMDUY&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_143&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH75F9XV7GE5XS.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/prosmarty-men-sports-running-shoes-white-black/p/itmbaf4578f59d9d?pid=SHOH75F9XV7GE5XS&lid=LSTSHOH75F9XV7GE5XSHNMDUY&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_143&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH75F9XV7GE5XS.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/prosmarty-men-sports-running-shoes-white-black/p/itmbaf4578f59d9d?pid=SHOH75F9XV7GE5XS&lid=LSTSHOH75F9XV7GE5XSHNMDUY&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_143&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH75F9XV7GE5XS.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/omrpm-sneakers-men/p/itmf0fa0ae2873a8?pid=SHOH7E8AEXACY7JM&lid=LSTSHOH7E8AEXACY7JMUX849Y&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_144&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7E8AEXACY7JM.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/omrpm-sneakers-men/p/itmf0fa0ae2873a8?pid=SHOH7E8AEXACY7JM&lid=LSTSHOH7E8AEXACY7JMUX849Y&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_144&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7E8AEXACY7JM.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/omrpm-sneakers-men/p/itmf0fa0ae2873a8?pid=SHOH7E8AEXACY7JM&lid=LSTSHOH7E8AEXACY7JMUX849Y&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_144&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7E8AEXACY7JM.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/b-tuf-cruze-cricket-rubber-stud-spike-shoes-women-boyes-girls-kids-unisex-men/p/itmf74n7jzphbe68?pid=SHOF744U88TFU2DR&lid=LSTSHOF744U88TFU2DRGBS50L&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_145&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOF744U88TFU2DR.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/b-tuf-cruze-cricket-rubber-stud-spike-shoes-women-boyes-girls-kids-unisex-men/p/itmf74n7jzphbe68?pid=SHOF744U88TFU2DR&lid=LSTSHOF744U88TFU2DRGBS50L&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_145&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOF744U88TFU2DR.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/b-tuf-cruze-cricket-rubber-stud-spike-shoes-women-boyes-girls-kids-unisex-men/p/itmf74n7jzphbe68?pid=SHOF744U88TFU2DR&lid=LSTSHOF744U88TFU2DRGBS50L&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_145&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOF744U88TFU2DR.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/asian-sports-casual-walking-gym-training-stylish-boss-04-running-shoes-men/p/itmbbf7b1323a723?pid=SHOH77PEAGWZHXQC&lid=LSTSHOH77PEAGWZHXQCPGKQAM&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_146&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH77PEAGWZHXQC.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/asian-sports-casual-walking-gym-training-stylish-boss-04-running-shoes-men/p/itmbbf7b1323a723?pid=SHOH77PEAGWZHXQC&lid=LSTSHOH77PEAGWZHXQCPGKQAM&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_146&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH77PEAGWZHXQC.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/asian-sports-casual-walking-gym-training-stylish-boss-04-running-shoes-men/p/itmbbf7b1323a723?pid=SHOH77PEAGWZHXQC&lid=LSTSHOH77PEAGWZHXQCPGKQAM&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_146&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH77PEAGWZHXQC.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/berkins-premium-comfortable-lace-up-sneaker-casual-walking-men-sports-running-shoes/p/itmc4ba84a7048eb?pid=SHOH78MZWYKERGSQ&lid=LSTSHOH78MZWYKERGSQVSLYXF&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_147&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH78MZWYKERGSQ.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/berkins-premium-comfortable-lace-up-sneaker-casual-walking-men-sports-running-shoes/p/itmc4ba84a7048eb?pid=SHOH78MZWYKERGSQ&lid=LSTSHOH78MZWYKERGSQVSLYXF&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_147&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH78MZWYKERGSQ.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/berkins-premium-comfortable-lace-up-sneaker-casual-walking-men-sports-running-shoes/p/itmc4ba84a7048eb?pid=SHOH78MZWYKERGSQ&lid=LSTSHOH78MZWYKERGSQVSLYXF&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_147&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH78MZWYKERGSQ.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/robustt-pvc-puncture-tear-resistant-lightweight-super-safety-gumboot-boots-men/p/itmcf9d858bc8367?pid=SHOH7HYWYZGVMSNP&lid=LSTSHOH7HYWYZGVMSNPPVVI5N&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_148&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7HYWYZGVMSNP.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/robustt-pvc-puncture-tear-resistant-lightweight-super-safety-gumboot-boots-men/p/itmcf9d858bc8367?pid=SHOH7HYWYZGVMSNP&lid=LSTSHOH7HYWYZGVMSNPPVVI5N&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_148&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7HYWYZGVMSNP.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/robustt-pvc-puncture-tear-resistant-lightweight-super-safety-gumboot-boots-men/p/itmcf9d858bc8367?pid=SHOH7HYWYZGVMSNP&lid=LSTSHOH7HYWYZGVMSNPPVVI5N&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_148&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOH7HYWYZGVMSNP.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/action-drive-81-lightweight-comfortable-trendy-stylish-casual-loafers-men/p/itmbb48b9afe0676?pid=SHOGV3YFQBRZGXCA&lid=LSTSHOGV3YFQBRZGXCADBZUJG&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_149&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGV3YFQBRZGXCA.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/action-drive-81-lightweight-comfortable-trendy-stylish-casual-loafers-men/p/itmbb48b9afe0676?pid=SHOGV3YFQBRZGXCA&lid=LSTSHOGV3YFQBRZGXCADBZUJG&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_149&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGV3YFQBRZGXCA.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/action-drive-81-lightweight-comfortable-trendy-stylish-casual-loafers-men/p/itmbb48b9afe0676?pid=SHOGV3YFQBRZGXCA&lid=LSTSHOGV3YFQBRZGXCADBZUJG&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_149&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGV3YFQBRZGXCA.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/stalag-trendy-affordable-collection-party-wear-ankle-boot-stylish-sneakers-running-shoes-men/p/itme6c4105f1ac34?pid=SHOGWK82RAFPK7CZ&lid=LSTSHOGWK82RAFPK7CZHL6B2D&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_150&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGWK82RAFPK7CZ.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
4,https://www.flipkart.com/stalag-trendy-affordable-collection-party-wear-ankle-boot-stylish-sneakers-running-shoes-men/p/itme6c4105f1ac34?pid=SHOGWK82RAFPK7CZ&lid=LSTSHOGWK82RAFPK7CZHL6B2D&marketplace=FLIPKART&q=shoes+for+men&store=osp%2Fcil&srno=s_4_150&otracker=search&fm=organic&iid=a8a9a90b-fc2c-4e0b-aca6-d4581d790a27.SHOGWK82RAFPK7CZ.SEARCH&ppt=sp&ppn=sp&ssid=e6ydbwuus00000001736243861856&qH=9b802224ae37096b
